churn,gender,level,timedelta,nb_unique_songs,nb_total_songs,nb_unique_artists,total_length,total_add_playlist,total_add_friend,total_thumbs_up,total_thumbs_down,total_ads,think_upgrade,has_upgraded,think_downgrade,has_downgraded,nb_404,Windows 8,iPad,iPhone,Macintosh,Linux,Unknown,Windows Vista,Windows 81,Windows XP,Windows Seven
0,1,1,223,1684.0,1893.0,1302.0,463152.98333,50.0,39.0,78.0,15.0,47.0,6.0,1.0,20.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,0,68,119.0,122.0,115.0,30327.951150000004,3.0,7.0,8.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,84,1967.0,2259.0,1472.0,563314.5677199999,64.0,55.0,118.0,26.0,23.0,5.0,3.0,30.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,1,93,1412.0,1566.0,1101.0,398101.15456000005,45.0,19.0,78.0,11.0,16.0,4.0,1.0,13.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,1,0,48,146.0,151.0,138.0,37639.50706,7.0,1.0,9.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,91,197.0,199.0,184.0,48978.14319,6.0,2.0,13.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,101,392.0,406.0,359.0,101151.78979,14.0,7.0,37.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
1,1,1,208,821.0,880.0,703.0,217705.00483999992,18.0,23.0,34.0,10.0,62.0,2.0,0.0,11.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,70,4646.0,5973.0,2967.0,1490105.03811,189.0,93.0,581.0,57.0,17.0,5.0,3.0,36.0,2.0,6.0,0,0,0,1,0,0,0,0,0,0
0,0,0,58,111.0,111.0,109.0,29126.401869999994,4.0,5.0,4.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,95,525.0,539.0,460.0,136488.42835,17.0,9.0,32.0,6.0,1.0,1.0,1.0,7.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,178,1077.0,1174.0,878.0,287389.45624,37.0,21.0,63.0,11.0,36.0,5.0,2.0,18.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0
0,1,0,72,64.0,64.0,64.0,14569.584070000004,2.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,88,135.0,137.0,132.0,34641.77947,7.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,88,538.0,566.0,488.0,144400.67080000002,20.0,7.0,31.0,20.0,1.0,0.0,0.0,9.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,0,79,386.0,399.0,356.0,101502.38235,7.0,15.0,18.0,9.0,23.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,1,35,386.0,398.0,337.0,99950.97055,15.0,6.0,19.0,5.0,1.0,2.0,1.0,11.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,0,119,65.0,65.0,63.0,16232.956680000001,1.0,3.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,0,71,221.0,227.0,207.0,58980.99095000001,3.0,5.0,9.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
1,0,0,34,146.0,148.0,139.0,38604.28876,5.0,3.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0
0,0,1,64,1601.0,1826.0,1225.0,455829.92479000025,51.0,35.0,86.0,17.0,16.0,4.0,1.0,26.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,0,87,468.0,491.0,408.0,124102.28181999995,8.0,17.0,22.0,7.0,38.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,138,160.0,163.0,149.0,38356.87634,4.0,3.0,15.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,72,209.0,211.0,198.0,53194.14437,8.0,7.0,20.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
1,0,1,127,376.0,390.0,341.0,94966.05349000003,13.0,4.0,17.0,3.0,19.0,0.0,0.0,4.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,80,1221.0,1339.0,992.0,329978.7950999999,38.0,25.0,63.0,12.0,1.0,2.0,1.0,14.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,0,1,99,505.0,527.0,449.0,128292.12361,13.0,8.0,35.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,0,72,401.0,416.0,351.0,103861.5191,15.0,5.0,25.0,11.0,40.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,0,91,51.0,51.0,50.0,12590.00465,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,1,86,1363.0,1501.0,1098.0,376321.72634,46.0,21.0,67.0,15.0,13.0,3.0,2.0,25.0,2.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,141,622.0,657.0,536.0,162910.3438,24.0,15.0,39.0,9.0,40.0,5.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,91,1372.0,1528.0,1094.0,377223.14381,40.0,18.0,74.0,8.0,5.0,0.0,0.0,15.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1
0,0,1,68,1313.0,1451.0,1044.0,362974.5063100001,37.0,33.0,78.0,15.0,2.0,1.0,1.0,8.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,1,70,1659.0,1839.0,1269.0,453138.7578299999,64.0,39.0,104.0,15.0,31.0,5.0,1.0,10.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,0,0,66,695.0,747.0,601.0,187462.76671,26.0,13.0,47.0,4.0,61.0,6.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,1,1,27,766.0,820.0,659.0,200937.16294000004,22.0,17.0,36.0,7.0,5.0,1.0,1.0,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,87,2034.0,2372.0,1520.0,589593.9700600001,73.0,49.0,125.0,23.0,33.0,8.0,1.0,14.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
0,1,1,70,1152.0,1251.0,942.0,309842.39776,33.0,29.0,62.0,11.0,5.0,1.0,1.0,17.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
0,0,0,58,10.0,10.0,10.0,2334.61096,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,86,474.0,486.0,423.0,125034.41146,8.0,20.0,29.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0
1,1,1,12,94.0,95.0,89.0,23930.05322999999,4.0,1.0,6.0,2.0,6.0,2.0,1.0,2.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0
1,0,1,82,1999.0,2289.0,1479.0,572264.70585,62.0,45.0,118.0,24.0,2.0,0.0,0.0,27.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1
0,0,0,50,15.0,15.0,15.0,3468.2185299999996,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,1,12,668.0,703.0,580.0,173912.21016,14.0,14.0,32.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
1,1,0,21,114.0,116.0,110.0,30170.879630000003,7.0,4.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,86,1214.0,1340.0,986.0,338514.48789,48.0,26.0,111.0,17.0,0.0,2.0,1.0,6.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,1,64,897.0,958.0,740.0,237848.17294,24.0,10.0,37.0,8.0,15.0,1.0,1.0,9.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,1,25,1389.0,1542.0,1102.0,386575.07872,41.0,33.0,89.0,10.0,1.0,0.0,0.0,18.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
0,1,0,69,228.0,231.0,213.0,55953.97201000001,1.0,3.0,12.0,1.0,21.0,4.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,1,99,196.0,202.0,188.0,51668.127239999994,4.0,7.0,12.0,3.0,15.0,3.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,130,1330.0,1484.0,1030.0,366152.05215999996,50.0,28.0,68.0,23.0,11.0,2.0,1.0,17.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,1,120,575.0,619.0,500.0,151836.11448,16.0,7.0,18.0,2.0,8.0,0.0,0.0,7.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,83,1166.0,1271.0,927.0,312838.39831,39.0,25.0,64.0,16.0,34.0,7.0,1.0,8.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0
0,0,1,16,766.0,818.0,647.0,205721.22911999997,21.0,13.0,33.0,6.0,14.0,3.0,1.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,60,558.0,586.0,492.0,147223.47953999994,17.0,4.0,22.0,9.0,12.0,1.0,1.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,90,463.0,484.0,419.0,118962.32742999999,20.0,5.0,24.0,6.0,16.0,3.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,62,412.0,435.0,376.0,109913.97741999998,17.0,2.0,45.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,1,63,1168.0,1267.0,942.0,315419.68997,48.0,25.0,119.0,16.0,0.0,1.0,1.0,3.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
0,0,1,78,741.0,800.0,631.0,203352.74091,13.0,17.0,32.0,23.0,7.0,1.0,1.0,17.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,0,81,272.0,280.0,253.0,73425.32287,13.0,4.0,11.0,3.0,22.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,1,59,542.0,566.0,472.0,138969.63075999994,19.0,7.0,63.0,10.0,6.0,1.0,1.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,61,1156.0,1278.0,937.0,313027.36503000004,39.0,24.0,63.0,18.0,61.0,3.0,2.0,22.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,1,60,713.0,763.0,616.0,189569.32586,13.0,11.0,35.0,5.0,30.0,3.0,1.0,6.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0
0,1,1,139,200.0,202.0,188.0,50669.70101,7.0,2.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,65,256.0,260.0,234.0,65888.19558000001,7.0,14.0,15.0,2.0,18.0,2.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,87,697.0,741.0,592.0,182375.16105000005,27.0,17.0,79.0,11.0,14.0,6.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,155,2061.0,2349.0,1525.0,592062.6998299999,70.0,34.0,209.0,23.0,4.0,1.0,1.0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,1,102,911.0,989.0,755.0,245044.94120000003,24.0,19.0,44.0,12.0,3.0,0.0,0.0,9.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0
0,0,1,93,1002.0,1083.0,843.0,266095.36526,33.0,18.0,52.0,39.0,12.0,1.0,1.0,12.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0,0,1,66,983.0,1068.0,786.0,266752.06426,29.0,12.0,55.0,13.0,4.0,1.0,1.0,17.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,77,1140.0,1256.0,930.0,312775.9201,35.0,18.0,67.0,11.0,2.0,0.0,0.0,18.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,1,1,182,455.0,472.0,412.0,119450.77062999998,12.0,7.0,32.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,106,585.0,616.0,502.0,149858.41134999998,24.0,7.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,1,1,18,540.0,582.0,481.0,143269.32634,20.0,7.0,36.0,6.0,5.0,0.0,0.0,8.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,73,330.0,341.0,305.0,84956.21440999999,12.0,14.0,16.0,1.0,18.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,-11,129.0,129.0,127.0,32798.687610000015,3.0,1.0,12.0,1.0,10.0,3.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,0,51,115.0,117.0,110.0,31431.809829999984,2.0,1.0,8.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,62,1014.0,1101.0,816.0,275565.73749,33.0,21.0,67.0,7.0,26.0,3.0,1.0,13.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0
0,1,1,78,351.0,361.0,322.0,90297.80203999997,8.0,5.0,37.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,1,1,60,700.0,739.0,606.0,181308.33233,14.0,12.0,35.0,12.0,11.0,2.0,1.0,4.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0
0,1,1,73,832.0,899.0,700.0,225765.39161,32.0,27.0,53.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,1,36,591.0,621.0,520.0,152416.63278000007,11.0,7.0,18.0,9.0,6.0,0.0,0.0,14.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0
0,1,1,115,491.0,518.0,433.0,130098.18152000006,12.0,5.0,20.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
1,0,1,68,527.0,554.0,456.0,137499.41257,12.0,13.0,27.0,5.0,41.0,8.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,1,38,1574.0,1755.0,1219.0,438180.82048,48.0,27.0,63.0,17.0,2.0,1.0,1.0,16.0,0.0,4.0,0,0,0,0,0,0,0,1,0,0
0,0,1,101,1283.0,1404.0,1031.0,350869.8810700001,38.0,15.0,70.0,10.0,66.0,5.0,1.0,14.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,0,63,182.0,187.0,167.0,47817.76338999999,6.0,4.0,10.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,0,69,369.0,379.0,335.0,92434.50571000004,6.0,9.0,22.0,4.0,60.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,92,287.0,290.0,263.0,73124.46609,10.0,1.0,10.0,2.0,29.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,68,186.0,192.0,178.0,50487.16192000001,8.0,8.0,6.0,1.0,7.0,2.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,121,1617.0,1796.0,1232.0,443641.28501999995,52.0,30.0,91.0,21.0,7.0,2.0,1.0,24.0,1.0,4.0,0,0,0,1,0,0,0,0,0,0
0,1,0,59,30.0,30.0,30.0,7599.999459999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,103,1010.0,1094.0,807.0,270076.65660000005,27.0,20.0,47.0,10.0,28.0,4.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,0,0,11,7.0,7.0,7.0,2005.4956,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,58,799.0,865.0,666.0,213143.7448,24.0,6.0,41.0,6.0,16.0,2.0,0.0,7.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,0,74,73.0,74.0,72.0,19353.1485,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0,1,1,71,4161.0,5266.0,2698.0,1304740.35335,153.0,85.0,264.0,42.0,72.0,10.0,1.0,40.0,1.0,7.0,0,0,0,0,0,0,0,0,0,1
0,1,1,58,887.0,961.0,739.0,242768.7268,23.0,18.0,60.0,9.0,1.0,0.0,0.0,6.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
1,0,1,78,292.0,301.0,271.0,72438.61614000003,2.0,6.0,9.0,5.0,21.0,1.0,1.0,5.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,0,1,195,264.0,267.0,238.0,65718.68383,8.0,6.0,15.0,0.0,10.0,1.0,1.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,0,26,157.0,159.0,143.0,38144.162999999986,4.0,6.0,7.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,1,103,2845.0,3383.0,2012.0,843517.2124800001,75.0,49.0,184.0,31.0,80.0,16.0,2.0,26.0,1.0,7.0,0,0,0,1,0,0,0,0,0,0
0,0,1,114,496.0,517.0,444.0,129367.27572999994,14.0,7.0,23.0,6.0,6.0,2.0,1.0,5.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,1,1,89,874.0,928.0,733.0,231735.66405,23.0,18.0,49.0,11.0,7.0,6.0,1.0,10.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,140,159.0,160.0,151.0,39094.653989999984,8.0,8.0,9.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,71,1813.0,2059.0,1375.0,505650.81505999994,60.0,46.0,98.0,22.0,11.0,2.0,2.0,23.0,1.0,4.0,0,0,0,0,0,0,0,0,0,1
1,0,1,102,15.0,15.0,15.0,5202.22666,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,45,359.0,375.0,324.0,92125.42672,12.0,2.0,24.0,6.0,5.0,1.0,1.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,76,850.0,904.0,698.0,228157.05630000003,20.0,6.0,40.0,9.0,77.0,7.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,1,1,67,358.0,370.0,316.0,91510.45434,15.0,11.0,20.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,76,359.0,371.0,319.0,93575.53789999998,13.0,8.0,13.0,3.0,24.0,5.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0
0,1,1,222,210.0,214.0,198.0,55021.40828999999,2.0,7.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,92,561.0,595.0,485.0,146114.44695000007,21.0,11.0,32.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,148,61.0,61.0,61.0,14966.77725,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,0,78,36.0,36.0,35.0,8548.16325,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,83,729.0,762.0,612.0,188417.90121,23.0,10.0,40.0,17.0,44.0,6.0,2.0,7.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,78,99.0,100.0,95.0,26319.393,2.0,2.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,1,81,1636.0,1863.0,1237.0,459338.4043199995,51.0,33.0,87.0,55.0,60.0,5.0,2.0,19.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0
1,1,0,44,38.0,38.0,35.0,9842.085650000005,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,120,1727.0,1965.0,1329.0,484407.71658,68.0,19.0,109.0,24.0,18.0,2.0,1.0,19.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,1,0,61,308.0,314.0,291.0,82105.74506000003,7.0,16.0,17.0,5.0,25.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,110,727.0,779.0,609.0,198798.11858999988,21.0,11.0,41.0,9.0,19.0,5.0,1.0,5.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,1,1,62,505.0,538.0,447.0,135654.52177999998,16.0,3.0,30.0,6.0,37.0,4.0,1.0,6.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,71,897.0,974.0,734.0,245413.77561999988,27.0,19.0,48.0,7.0,12.0,4.0,1.0,10.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,1,85,1008.0,1092.0,836.0,266315.10076999996,27.0,26.0,49.0,26.0,41.0,3.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
1,1,1,39,301.0,308.0,285.0,77108.41871999999,5.0,6.0,12.0,3.0,17.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,68,1607.0,1834.0,1236.0,461805.4834600001,50.0,24.0,74.0,21.0,11.0,1.0,1.0,9.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,0,0,97,299.0,309.0,274.0,76582.49497999997,5.0,6.0,18.0,8.0,42.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,79,2330.0,2642.0,1665.0,663835.3535200001,88.0,45.0,140.0,87.0,78.0,10.0,3.0,34.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,73,458.0,479.0,416.0,118204.75248,13.0,15.0,34.0,18.0,31.0,8.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0
1,0,1,24,1582.0,1798.0,1214.0,442872.2097500002,44.0,45.0,72.0,23.0,122.0,8.0,3.0,16.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0
1,0,1,127,704.0,742.0,597.0,184795.92804,21.0,15.0,31.0,5.0,4.0,1.0,1.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,92,247.0,258.0,235.0,65727.93526,11.0,4.0,14.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,98,1433.0,1574.0,1111.0,386968.6729199999,44.0,30.0,66.0,15.0,2.0,0.0,0.0,14.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,1,47,1103.0,1202.0,906.0,298476.98633000004,25.0,18.0,54.0,14.0,6.0,2.0,1.0,22.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0
0,0,1,46,429.0,445.0,378.0,107805.36882999999,24.0,4.0,27.0,5.0,1.0,0.0,0.0,5.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0
0,1,1,32,133.0,135.0,131.0,35170.89058000001,6.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,94,1857.0,2134.0,1366.0,531466.34322,58.0,42.0,88.0,25.0,1.0,0.0,0.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,70,1011.0,1098.0,844.0,275483.37465,30.0,18.0,104.0,16.0,2.0,0.0,0.0,5.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,144,420.0,435.0,382.0,107303.27379000006,11.0,4.0,20.0,3.0,45.0,4.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,76,258.0,266.0,246.0,67157.53492,7.0,9.0,9.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,97,522.0,545.0,451.0,135277.67608000006,16.0,11.0,58.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,0,1,68,1310.0,1444.0,1045.0,359248.03743,45.0,18.0,69.0,17.0,26.0,9.0,1.0,8.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0
0,0,1,76,988.0,1099.0,800.0,275117.45095000014,34.0,11.0,50.0,13.0,12.0,3.0,1.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,75,686.0,747.0,579.0,186074.88100999998,22.0,12.0,45.0,12.0,10.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,146,566.0,594.0,488.0,145124.14529999995,11.0,15.0,19.0,9.0,97.0,5.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,104,198.0,203.0,181.0,52035.74792,4.0,4.0,12.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,68,2785.0,3278.0,1957.0,820900.8874200002,93.0,63.0,176.0,23.0,26.0,2.0,2.0,28.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1
1,0,1,26,673.0,718.0,572.0,185888.92835000003,21.0,12.0,39.0,4.0,1.0,1.0,1.0,7.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,0,1,82,242.0,250.0,228.0,61413.42468000003,7.0,10.0,15.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,77,557.0,577.0,502.0,140393.40360000008,13.0,8.0,45.0,8.0,9.0,4.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,61,1308.0,1444.0,1038.0,355486.19569,37.0,27.0,65.0,15.0,42.0,8.0,2.0,8.0,2.0,3.0,0,0,0,0,0,0,1,0,0,0
1,1,0,45,23.0,23.0,22.0,5744.394470000001,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,0,58,227.0,231.0,217.0,62517.02835999997,6.0,3.0,18.0,6.0,20.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,1,100,1259.0,1402.0,1015.0,347736.9904300001,47.0,21.0,69.0,15.0,1.0,0.0,0.0,9.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1
0,1,0,47,57.0,58.0,56.0,14554.35734,1.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,48,57.0,57.0,55.0,14397.544759999999,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
